id;player_name;player_id;fixture_id;league_round;rating;event_datetime;team_name;position;home_or_away;opponent_team;result;result_status;games_minutes;games_substitute;offsides;shots_total;shots_on;goals_total;goals_conceded;goals_assists;goals_saves;passes_total;passes_key;passes_accuracy;tackles_total;tackles_blocks;tackles_interceptions;duels_total;duels_won;dribbles_attempts;dribbles_success;dribbles_past;fouls_drawn;fouls_committed;cards_yellow;cards_red;penalty_won;penalty_committed;penalty_scored;penalty_missed;penalty_saved;rating_target
531;D. Vásquez;8337;383;1;6.9;17/08/2024 20:45;Empoli;Goalkeeper;home;Monza;0 - 0;D;90;FALSO;0;0;0;0;0;0;1;17;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
532;D. Vásquez;8337;398;2;7.9;25/08/2024 20:45;Empoli;Goalkeeper;away;AS Roma;1 - 2;W;90;FALSO;0;0;0;0;1;0;6;33;0;17;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6.5
533;D. Vásquez;8337;401;3;6.9;31/08/2024 18:30;Empoli;Goalkeeper;away;Bologna;1 - 1;D;90;FALSO;0;0;0;0;1;0;3;37;0;20;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;6.5
534;D. Vásquez;8337;414;4;7.2;14/09/2024 18:00;Empoli;Goalkeeper;home;Juventus;0 - 0;D;90;FALSO;0;0;0;0;0;0;3;27;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.5
535;D. Vásquez;8337;422;5;7.2;20/09/2024 18:30;Empoli;Goalkeeper;away;Cagliari;0 - 2;W;90;FALSO;0;0;0;0;0;0;2;29;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5
536;D. Vavassori;22660;388;1;0;19/08/2024 18:30;Atalanta;Attacker;away;Lecce;0 - 4;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
537;D. Vlahović;8838;386;1;6.3;19/08/2024 20:45;Juventus;Attacker;home;Como;3 - 0;W;90;FALSO;3;5;2;0;0;0;0;9;0;6;0;0;0;5;4;0;0;0;1;1;0;0;0;0;0;0;0;6.5
538;D. Vlahović;8838;393;2;8.2;26/08/2024 20:45;Juventus;Attacker;away;Verona;0 - 3;W;90;FALSO;0;3;2;2;0;0;0;14;0;8;0;1;0;5;2;1;0;0;0;2;0;0;0;0;1;0;0;7.5
539;D. Vlahović;8838;405;3;6.6;01/09/2024 20:45;Juventus;Attacker;home;AS Roma;0 - 0;D;83;FALSO;1;2;1;0;0;0;0;6;0;4;0;0;0;4;1;2;0;0;1;0;0;0;0;0;0;0;0;5.5
540;D. Vlahović;8838;414;4;6.5;14/09/2024 18:00;Juventus;Attacker;away;Empoli;0 - 0;D;90;FALSO;0;2;1;0;0;0;0;20;0;12;0;0;0;7;3;2;0;0;1;0;0;0;0;0;0;0;0;5.5
541;D. Vlahović;8838;426;5;6.2;21/09/2024 18:00;Juventus;Attacker;home;Napoli;0 - 0;D;45;FALSO;0;0;0;0;0;0;0;4;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;5
542;D. Zapata;8952;389;1;7;17/08/2024 20:45;Torino;Attacker;away;AC Milan;2 - 2;D;71;FALSO;1;3;2;1;0;0;0;12;1;7;1;0;0;14;3;0;0;1;0;1;0;0;0;0;0;0;0;7.5
543;D. Zapata;8952;399;2;6.7;25/08/2024 18:30;Torino;Attacker;home;Atalanta;2 - 1;W;90;FALSO;0;5;4;0;0;0;0;14;2;11;1;1;1;10;4;1;1;0;1;1;1;0;0;0;0;0;0;6.5
544;D. Zapata;8952;410;3;6.9;30/08/2024 18:30;Torino;Attacker;away;Venezia;0 - 1;W;90;FALSO;0;2;1;0;0;0;0;20;2;16;2;0;0;16;3;2;0;0;0;1;0;0;0;0;0;0;0;6
545;D. Zapata;8952;420;4;6.9;15/09/2024 15:00;Torino;Attacker;home;Lecce;0 - 0;D;74;FALSO;0;2;0;0;0;0;0;16;0;9;0;0;0;12;6;0;0;1;3;3;0;0;0;0;0;0;0;5.5
546;D. Zapata;8952;424;5;7.6;20/09/2024 20:45;Torino;Attacker;away;Verona;2 - 3;W;90;FALSO;0;2;1;1;0;0;0;29;2;19;0;0;0;12;7;1;0;1;2;1;0;0;0;0;0;0;0;7.5
547;D. Zappacosta;8751;388;1;7.2;19/08/2024 18:30;Atalanta;Defender;away;Lecce;0 - 4;W;68;FALSO;0;2;0;0;0;0;0;22;1;20;1;0;0;4;2;0;0;0;1;0;0;0;0;0;0;0;0;6.5
548;D. Zappacosta;8751;399;2;7.2;25/08/2024 18:30;Atalanta;Defender;away;Torino;2 - 1;L;90;FALSO;0;3;0;0;0;1;0;37;3;34;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;6.5
549;D. Zappacosta;8751;404;3;6.5;30/08/2024 20:45;Atalanta;Defender;away;Inter;4 - 0;L;79;FALSO;0;1;1;0;0;0;0;28;0;26;0;0;0;4;1;1;0;1;1;1;0;0;0;0;0;0;0;4.5
550;D. Zappacosta;8751;411;4;6.3;15/09/2024 15:00;Atalanta;Defender;home;Fiorentina;3 - 2;W;20;VERO;0;2;1;0;0;0;0;11;0;9;1;0;0;5;1;2;0;1;0;1;1;0;0;0;0;0;0;6
551;D. Zappacosta;8751;421;5;6.9;24/09/2024 20:45;Atalanta;Defender;home;Como;2 - 3;L;55;FALSO;0;1;1;1;0;0;0;20;0;17;0;1;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;7
552;Dailon Livramento;22747;385;1;7.2;18/08/2024 18:30;Verona;Attacker;home;Napoli;3 - 0;W;74;FALSO;0;1;1;1;0;0;0;10;0;5;2;0;1;18;6;0;0;2;1;1;0;0;0;0;0;0;0;7
553;Dailon Livramento;22747;393;2;6.2;26/08/2024 20:45;Verona;Attacker;home;Juventus;0 - 3;L;56;FALSO;1;0;0;0;0;0;0;8;0;5;0;0;1;6;0;0;0;1;0;1;0;0;0;0;0;0;0;5
554;Dailon Livramento;22747;403;3;0;01/09/2024 18:30;Verona;Attacker;away;Genoa;0 - 2;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
555;Dailon Livramento;22747;416;4;0;16/09/2024 20:45;Verona;Attacker;away;Lazio;2 - 1;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
556;Dailon Livramento;22747;424;5;6.2;20/09/2024 20:45;Verona;Attacker;home;Torino;2 - 3;L;22;VERO;0;1;0;0;0;0;0;4;0;1;0;0;0;5;1;2;0;0;0;0;1;0;0;0;0;0;0;6
557;Dani Silva;8914;385;1;0;18/08/2024 18:30;Verona;Midfielder;home;Napoli;3 - 0;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
558;Dani Silva;8914;393;2;6.3;26/08/2024 20:45;Verona;Midfielder;home;Juventus;0 - 3;L;9;VERO;0;0;0;0;0;0;0;7;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
559;Dani Silva;8914;403;3;0;01/09/2024 18:30;Verona;Midfielder;away;Genoa;0 - 2;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
560;Dani Silva;8914;416;4;6.9;16/09/2024 20:45;Verona;Midfielder;away;Lazio;2 - 1;L;89;FALSO;0;0;0;0;0;0;0;56;1;50;2;0;3;6;4;0;0;1;1;0;0;0;0;0;0;0;0;5.5
561;Dani Silva;8914;424;5;6.6;20/09/2024 20:45;Verona;Midfielder;home;Torino;2 - 3;L;90;FALSO;0;0;0;0;0;0;0;39;0;32;1;0;3;9;4;0;0;0;0;0;0;0;0;0;0;0;0;5
562;Danilo;8850;386;1;0;19/08/2024 20:45;Juventus;Defender;home;Como;3 - 0;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
563;Danilo;8850;393;2;6.3;26/08/2024 20:45;Juventus;Defender;away;Verona;0 - 3;W;9;VERO;0;0;0;0;0;0;0;9;0;8;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
564;Danilo;8850;405;3;0;01/09/2024 20:45;Juventus;Defender;home;AS Roma;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565;Danilo;8850;414;4;0;14/09/2024 18:00;Juventus;Defender;away;Empoli;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
566;Danilo;8850;426;5;0;21/09/2024 18:00;Juventus;Defender;home;Napoli;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
567;Dany Mota;8873;383;1;6.6;17/08/2024 20:45;Monza;Attacker;away;Empoli;0 - 0;D;28;VERO;0;0;0;0;0;0;0;13;0;7;0;0;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;5.5
568;Dany Mota;8873;395;2;6.9;24/08/2024 20:45;Monza;Attacker;home;Genoa;0 - 1;L;75;FALSO;0;0;0;0;0;0;0;25;1;20;2;0;0;9;6;2;1;0;1;0;0;0;0;0;0;0;0;5.5
569;Dany Mota;8873;418;4;7.7;15/09/2024 20:45;Monza;Attacker;home;Inter;1 - 1;D;28;VERO;0;1;1;1;0;0;0;9;0;7;0;0;0;6;5;2;2;0;1;1;1;0;0;0;0;0;0;7
570;Dany Mota;8873;428;5;6.6;22/09/2024 15:00;Monza;Attacker;home;Bologna;1 - 2;L;71;FALSO;0;0;0;0;0;0;0;14;0;10;0;0;1;7;2;0;0;0;0;1;0;0;0;0;0;0;0;5.5
571;David de Gea;22704;390;1;0;17/08/2024 18:30;Fiorentina;Goalkeeper;away;Parma;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
572;David de Gea;22704;392;2;0;25/08/2024 18:30;Fiorentina;Goalkeeper;home;Venezia;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
573;David de Gea;22704;402;3;0;01/09/2024 18:30;Fiorentina;Goalkeeper;home;Monza;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
574;David de Gea;22704;411;4;6.9;15/09/2024 15:00;Fiorentina;Goalkeeper;away;Atalanta;3 - 2;L;90;FALSO;0;0;0;0;3;0;4;33;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5
575;David de Gea;22704;423;5;8;22/09/2024 12:30;Fiorentina;Goalkeeper;home;Lazio;2 - 1;W;90;FALSO;0;0;0;0;1;0;5;22;0;21;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7
576;David Neres;22818;396;2;7.7;25/08/2024 20:45;Napoli;Attacker;home;Bologna;3 - 0;W;8;VERO;0;0;0;0;0;1;0;5;1;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.5
577;David Neres;22818;408;3;7.2;31/08/2024 20:45;Napoli;Attacker;home;Parma;2 - 1;W;21;VERO;1;0;0;0;0;1;0;10;1;9;1;0;0;6;2;2;0;0;1;0;0;0;0;0;0;0;0;7
578;David Neres;22818;412;4;6.9;15/09/2024 18:00;Napoli;Attacker;away;Cagliari;0 - 4;W;9;VERO;0;0;0;0;0;1;0;4;1;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5
579;David Neres;22818;426;5;6.7;21/09/2024 18:00;Napoli;Attacker;away;Juventus;0 - 0;D;17;VERO;0;0;0;0;0;0;0;7;0;6;0;0;0;3;1;2;1;0;0;1;0;0;0;0;0;0;0;6
580;Dodô;8799;390;1;6.9;17/08/2024 18:30;Fiorentina;Defender;away;Parma;1 - 1;D;90;FALSO;0;1;0;0;0;0;0;40;2;34;0;0;0;10;5;6;3;0;2;0;0;0;0;0;0;0;0;6
581;Dodô;8799;392;2;6.9;25/08/2024 18:30;Fiorentina;Defender;home;Venezia;0 - 0;D;90;FALSO;0;0;0;0;0;0;0;23;0;18;0;0;2;8;4;2;0;1;4;1;0;0;0;0;0;0;0;6
582;Dodô;8799;402;3;7.2;01/09/2024 18:30;Fiorentina;Defender;home;Monza;2 - 2;D;90;FALSO;0;0;0;0;0;0;0;50;2;42;2;0;1;10;7;3;2;0;3;0;1;0;0;0;0;0;0;5.5
583;Dodô;8799;411;4;6.7;15/09/2024 15:00;Fiorentina;Defender;away;Atalanta;3 - 2;L;90;FALSO;0;0;0;0;0;0;0;31;0;23;2;0;2;11;6;4;2;0;1;0;0;0;0;0;0;0;0;6.5
584;Dodô;8799;423;5;7.9;22/09/2024 12:30;Fiorentina;Defender;home;Lazio;2 - 1;W;90;FALSO;0;0;0;0;0;0;0;23;5;17;0;1;1;5;3;1;1;0;2;0;1;0;1;0;0;0;0;7
585;Douglas Luiz;22652;386;1;7.2;19/08/2024 20:45;Juventus;Midfielder;home;Como;3 - 0;W;11;VERO;0;1;1;0;0;0;0;14;0;14;2;0;0;6;4;2;2;1;0;0;0;0;0;0;0;0;0;6
586;Douglas Luiz;22652;393;2;6.6;26/08/2024 20:45;Juventus;Midfielder;away;Verona;0 - 3;W;22;VERO;0;0;0;0;0;0;0;16;0;15;1;0;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;6
587;Douglas Luiz;22652;405;3;6.9;01/09/2024 20:45;Juventus;Midfielder;home;AS Roma;0 - 0;D;23;VERO;0;0;0;0;0;0;0;25;0;24;0;0;1;4;3;3;3;0;0;0;0;0;0;0;0;0;0;6
588;Douglas Luiz;22652;414;4;7.2;14/09/2024 18:00;Juventus;Midfielder;away;Empoli;0 - 0;D;67;FALSO;0;0;0;0;0;0;0;35;2;32;1;0;0;5;4;1;1;0;1;0;0;0;0;0;0;0;0;5.5
589;Douglas Luiz;22652;426;5;0;21/09/2024 18:00;Juventus;Midfielder;home;Napoli;0 - 0;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
590;E. Audero;8636;386;1;0;19/08/2024 20:45;Como;Goalkeeper;away;Juventus;3 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
591;E. Audero;8636;391;2;0;26/08/2024 18:30;Como;Goalkeeper;away;Cagliari;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
592;E. Audero;8636;409;3;0;01/09/2024 20:45;Como;Goalkeeper;away;Udinese;1 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
593;E. Audero;8636;413;4;6.2;14/09/2024 15:00;Como;Goalkeeper;home;Bologna;2 - 2;D;90;FALSO;0;0;0;0;2;0;2;38;0;28;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6
594;E. Audero;8636;421;5;6.6;24/09/2024 20:45;Como;Goalkeeper;away;Atalanta;2 - 3;W;90;FALSO;0;0;0;0;2;0;3;39;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5
595;E. Bohinen;9142;384;1;0;17/08/2024 18:30;Genoa;Midfielder;home;Inter;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
596;E. Bohinen;9142;395;2;0;24/08/2024 20:45;Genoa;Midfielder;away;Monza;0 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
597;E. Bohinen;9142;403;3;0;01/09/2024 18:30;Genoa;Midfielder;home;Verona;0 - 2;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
598;E. Bohinen;9142;415;4;6.6;15/09/2024 12:30;Genoa;Midfielder;home;AS Roma;1 - 1;D;10;VERO;0;0;0;0;0;0;0;14;1;10;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0
599;E. Bohinen;9142;430;5;0;21/09/2024 15:00;Genoa;Midfielder;away;Venezia;2 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600;E. Bove;9220;402;3;7.2;01/09/2024 18:30;Fiorentina;Midfielder;home;Monza;2 - 2;D;32;VERO;0;1;0;0;0;0;0;22;0;20;3;0;0;7;5;0;0;0;0;1;0;0;0;0;0;0;0;6
601;E. Bove;9220;411;4;6.7;15/09/2024 15:00;Fiorentina;Midfielder;away;Atalanta;3 - 2;L;74;FALSO;0;0;0;0;0;0;0;18;0;7;0;0;1;15;7;1;1;1;4;2;1;0;0;0;0;0;0;6
602;E. Bove;9220;423;5;7.5;22/09/2024 12:30;Fiorentina;Midfielder;home;Lazio;2 - 1;W;90;FALSO;0;2;1;0;0;0;0;22;2;22;1;0;1;11;5;3;2;1;2;2;0;0;0;0;0;0;0;6.5
603;E. Caprile;8974;385;1;0;18/08/2024 18:30;Napoli;Goalkeeper;away;Verona;3 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
604;E. Caprile;8974;396;2;0;25/08/2024 20:45;Napoli;Goalkeeper;home;Bologna;3 - 0;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
605;E. Caprile;8974;408;3;0;31/08/2024 20:45;Napoli;Goalkeeper;home;Parma;2 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
606;E. Caprile;8974;412;4;0;15/09/2024 18:00;Napoli;Goalkeeper;away;Cagliari;0 - 4;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
607;E. Caprile;8974;426;5;6.9;21/09/2024 18:00;Napoli;Goalkeeper;away;Juventus;0 - 0;D;54;VERO;0;0;0;0;0;0;1;13;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
608;E. Corvi;22697;390;1;0;17/08/2024 18:30;Parma;Goalkeeper;home;Fiorentina;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
609;E. Corvi;22697;397;2;0;24/08/2024 18:30;Parma;Goalkeeper;home;AC Milan;2 - 1;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
610;E. Corvi;22697;408;3;0;31/08/2024 20:45;Parma;Goalkeeper;away;Napoli;2 - 1;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
611;E. Corvi;22697;419;4;0;16/09/2024 18:30;Parma;Goalkeeper;home;Udinese;2 - 3;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
612;E. Corvi;22697;427;5;0;21/09/2024 20:45;Parma;Goalkeeper;away;Lecce;2 - 2;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
613;E. Delprato;22692;397;2;6.3;24/08/2024 18:30;Parma;Defender;home;AC Milan;2 - 1;W;20;VERO;0;0;0;0;0;0;0;7;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6
614;E. Delprato;22692;408;3;7.3;31/08/2024 20:45;Parma;Defender;away;Napoli;2 - 1;L;82;VERO;0;0;0;0;0;0;0;37;1;22;1;3;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;6.5
615;E. Delprato;22692;419;4;6.9;16/09/2024 18:30;Parma;Defender;home;Udinese;2 - 3;L;90;FALSO;0;1;1;1;0;0;0;48;1;41;0;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;6.5
616;E. Delprato;22692;427;5;6.7;21/09/2024 20:45;Parma;Defender;away;Lecce;2 - 2;D;90;FALSO;0;0;0;0;0;0;0;51;2;45;0;0;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;6
617;E. Ebosse;9077;409;3;0;01/09/2024 20:45;Udinese;Defender;home;Como;1 - 0;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
618;E. Ebosse;9077;419;4;0;16/09/2024 18:30;Udinese;Defender;away;Parma;2 - 3;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
619;E. Ebosse;9077;429;5;0;22/09/2024 18:00;Udinese;Defender;away;AS Roma;3 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620;E. Ekong;8508;383;1;6.7;17/08/2024 20:45;Empoli;Attacker;home;Monza;0 - 0;D;10;VERO;0;0;0;0;0;0;0;2;0;1;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
621;E. Ekong;8508;398;2;6.7;25/08/2024 20:45;Empoli;Attacker;away;AS Roma;1 - 2;W;10;VERO;0;0;0;0;0;0;0;1;1;1;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0
622;E. Ekong;8508;401;3;0;31/08/2024 18:30;Empoli;Attacker;away;Bologna;1 - 1;D;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
623;E. Ekong;8508;414;4;6.7;14/09/2024 18:00;Empoli;Attacker;home;Juventus;0 - 0;D;13;VERO;0;0;0;0;0;0;0;5;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
624;E. Ekong;8508;422;5;0;20/09/2024 18:30;Empoli;Attacker;away;Cagliari;0 - 2;W;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
625;E. Goldaniga;9236;386;1;6;19/08/2024 20:45;Como;Defender;away;Juventus;3 - 0;L;90;FALSO;0;0;0;0;0;0;0;57;0;55;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;5
626;E. Goldaniga;9236;391;2;6.6;26/08/2024 18:30;Como;Defender;away;Cagliari;1 - 1;D;9;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
627;E. Goldaniga;9236;409;3;0;01/09/2024 20:45;Como;Defender;away;Udinese;1 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;E. Goldaniga;9236;413;4;6.6;14/09/2024 15:00;Como;Defender;home;Bologna;2 - 2;D;24;VERO;0;0;0;0;0;0;0;14;0;12;2;1;2;4;4;0;0;0;1;0;0;0;0;0;0;0;0;6
629;E. Goldaniga;9236;421;5;6.2;24/09/2024 20:45;Como;Defender;away;Atalanta;2 - 3;W;13;VERO;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
630;E. Gyasi;8958;383;1;7;17/08/2024 20:45;Empoli;Attacker;home;Monza;0 - 0;D;90;FALSO;0;1;1;0;0;0;0;17;0;13;2;0;0;10;6;2;1;0;1;1;0;0;0;0;0;0;0;6
631;E. Gyasi;8958;398;2;7;25/08/2024 20:45;Empoli;Attacker;away;AS Roma;1 - 2;W;90;FALSO;0;2;1;1;0;0;0;17;0;11;1;1;0;9;4;0;0;1;1;1;0;0;0;0;0;0;0;6.5
632;E. Gyasi;8958;401;3;7.2;31/08/2024 18:30;Empoli;Attacker;away;Bologna;1 - 1;D;90;FALSO;0;1;1;1;0;0;0;17;0;13;1;0;0;7;2;2;1;0;0;2;0;0;0;0;0;0;0;7
633;E. Gyasi;8958;414;4;6.9;14/09/2024 18:00;Empoli;Attacker;home;Juventus;0 - 0;D;90;FALSO;0;0;0;0;0;0;0;30;2;23;3;0;0;7;5;1;1;1;0;0;0;0;0;0;0;0;0;7
634;E. Gyasi;8958;422;5;6.3;20/09/2024 18:30;Empoli;Attacker;away;Cagliari;0 - 2;W;89;FALSO;1;0;0;0;0;0;0;22;0;11;1;0;0;13;5;0;0;0;1;4;1;0;0;0;0;0;0;6
635;E. Holm;8759;396;2;0;25/08/2024 20:45;Bologna;Defender;away;Napoli;3 - 0;L;0;VERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
